0	5	8	146
1	4	7	51
2	4	8	76
3	12	22	111
4	14	40	112
5	20	46	201
6	50	65	269
7	77	107	383
8	101	168	597
9	157	283	974
10	344	506	1485
11	822	1162	2769
12	2119	3078	3000
13	12080	13081	12463
14	3798	3654	3123
15	2052	2266	3289
16	1560	1706	2273
17	1216	1613	1679
18	1024	1622	1441
19	983	1597	1176
20	862	1277	1031
21	782	1157	1002
22	807	1076	964
23	725	907	900
24	779	793	862
25	717	709	764
26	794	704	732
27	757	669	702
28	718	672	695
29	719	564	650
30	632	573	624
31	577	526	596
32	576	522	663
33	523	513	611
34	490	480	641
35	494	477	575
36	547	411	638
37	513	443	591
38	533	434	627
39	576	376	641
40	530	438	639
41	595	449	678
42	552	421	639
43	514	455	707
44	517	461	757
45	550	420	707
46	526	456	717
47	548	438	762
48	517	472	741
49	518	516	814
50	554	569	837
51	604	570	808
52	602	533	809
53	618	593	765
54	671	595	789
55	767	636	763
56	802	625	747
57	892	689	722
58	962	653	695
59	1042	701	710
60	1042	733	624
61	1008	804	618
62	1010	847	704
63	932	861	618
64	883	792	675
65	918	718	665
66	918	716	679
67	814	797	688
68	771	763	722
69	769	751	659
70	838	683	704
71	746	724	690
72	735	696	668
73	688	689	683
74	620	694	661
75	706	680	673
76	700	704	694
77	652	720	723
78	615	732	654
79	635	720	628
80	698	744	643
81	697	732	674
82	672	746	670
83	681	730	663
84	757	715	610
85	738	665	604
86	737	693	579
87	711	650	565
88	749	632	578
89	698	676	594
90	725	630	568
91	713	592	630
92	670	600	536
93	624	547	578
94	627	599	586
95	635	514	557
96	630	548	600
97	662	573	512
98	631	569	521
99	554	512	456
100	565	578	487
101	571	563	488
102	528	518	482
103	544	497	477
104	558	531	517
105	514	519	493
106	538	497	505
107	520	485	506
108	484	458	538
109	483	441	522
110	474	453	485
111	415	422	495
112	463	417	465
113	432	391	455
114	424	394	507
115	390	358	502
116	417	362	512
117	376	412	522
118	415	368	504
119	382	392	492
120	410	402	540
121	402	416	518
122	393	379	560
123	366	403	551
124	401	395	537
125	357	384	527
126	398	401	545
127	360	371	515
128	355	394	533
129	401	379	558
130	373	411	540
131	376	369	581
132	402	414	504
133	351	433	524
134	322	437	465
135	434	452	490
136	401	443	479
137	389	467	469
138	398	511	431
139	391	508	398
140	398	490	376
141	425	496	326
142	397	476	398
143	391	475	380
144	396	487	340
145	425	499	317
146	405	510	333
147	392	462	347
148	455	489	337
149	384	443	326
150	395	417	332
151	381	461	346
152	388	480	293
153	381	430	308
154	400	439	330
155	343	479	315
156	384	425	340
157	396	447	340
158	372	473	374
159	404	437	327
160	392	386	296
161	372	426	296
162	424	433	291
163	409	409	252
164	490	360	253
165	461	386	275
166	376	377	318
167	390	369	281
168	373	357	276
169	392	332	275
170	384	320	298
171	329	365	237
172	370	342	252
173	344	311	273
174	388	310	281
175	343	345	272
176	398	325	292
177	342	307	276
178	399	322	287
179	338	319	268
180	372	377	256
181	358	378	288
182	353	408	269
183	374	417	287
184	368	400	286
185	361	420	287
186	363	400	280
187	374	452	267
188	394	404	290
189	400	416	255
190	417	422	248
191	448	388	312
192	471	388	245
193	457	348	247
194	464	350	281
195	438	321	303
196	460	314	248
197	404	313	270
198	438	357	244
199	415	301	260
200	400	301	261
201	371	263	253
202	337	289	252
203	323	300	277
204	302	273	268
205	302	271	306
206	299	298	294
207	311	293	290
208	280	275	315
209	300	284	380
210	288	280	351
211	268	266	358
212	269	306	397
213	289	308	402
214	279	319	361
215	333	310	344
216	275	343	372
217	284	308	365
218	290	328	375
219	320	355	359
220	323	375	323
221	316	375	297
222	349	358	318
223	338	383	322
224	416	423	310
225	396	392	340
226	451	404	252
227	435	474	328
228	437	508	299
229	483	489	323
230	507	514	311
231	522	523	287
232	535	554	350
233	545	482	399
234	540	449	397
235	682	402	459
236	634	416	511
237	647	503	621
238	667	591	757
239	641	847	866
240	727	956	863
241	840	871	737
242	705	745	1043
243	685	668	951
244	651	626	973
245	703	696	1256
246	827	969	1603
247	965	1293	1174
248	1010	942	1453
249	908	1015	930
250	1149	1416	615
251	1638	1160	249
252	1504	820	262
253	1927	841	77
254	1026	1840	53
255	770	792	48
